TRACKINGNUMBER,INSPECTIONDATE,INSPTYPE,NUMCRITICAL,NUMNONCRITICAL,VIOLLUMP,HAZARDRATING
GEDS-673PBP,20190109,Routine,0,1,"501,Not Critical,Operator does not have FOODSAFE Level 1 or Equivalent [s. 10(1)],Not Repeat",Low
GEDS-673PBP,20180821,Routine,0,0,,Low
GEDS-673PBP,20171213,Routine,0,0,,Low
GEDS-673PBP,20170529,Routine,1,1,"206,Critical,Hot potentially hazardous food stored/displayed below 60 °C. [s. 14(2)],Not Repeat|311,Not Critical,Premises not maintained as per approved plans [s. 6(1)(b)],Not Repeat",Low
GEDS-673PBP,20170105,Routine,0,1,"306,Not Critical,Food premises not maintained in a sanitary condition [s. 17(1)],Not Repeat",Low
GEDS-673PBP,20160614,Routine,2,1,"301,Critical,Equipment/utensils/food contact surfaces not maintained in sanitary condition [s. 17(1)],Not Repeat|306,Not Critical,Food premises not maintained in a sanitary condition [s. 17(1)],Not Repeat|401,Critical,Adequate handwashing stations not available for employees [s. 21(4)],Not Repeat",Low
RORS-65WV39,20190923,Follow-Up,0,0,,Low
RORS-65WV39,20190912,Routine,1,1,"205,Critical,Cold potentially hazardous food stored/displayed above 4 °C. [s. 14(2)],Not Repeat|308,Not Critical,Equipment/utensils/food contact surfaces are not in good working order [s. 16(b)],Not Repeat",Low
RORS-65WV39,20190410,Routine,0,0,,Low
RORS-65WV39,20181023,Routine,0,1,"502,Not Critical,In operator’s absence, no staff on duty has FOODSAFE Level 1 or equivalent [s. 10(2)],Not Repeat",Low
RORS-65WV39,20180509,Follow-Up,0,0,,Low
RORS-65WV39,20180501,Routine,0,4,"210,Not Critical,Food not thawed in an acceptable manner [s. 14(2)],Not Repeat|305,Not Critical,Conditions observed that may allow entrance/harbouring/breeding of pests [s. 26(b),(c)],Not Repeat|315,Not Critical,Refrigeration units and hot holding equipment lack accurate thermometers [s. 19(2)],Not Repeat|502,Not Critical,In operator’s absence, no staff on duty has FOODSAFE Level 1 or equivalent [s. 10(2)],Not Repeat",Low
RORS-65WV39,20170831,Routine,1,0,"303,Critical,Equipment/facilities/hot & cold water for sanitary maintenance not adequate [s. 17(3); s. 4(1)(f)],Not Repeat",Low
RORS-65WV39,20170428,Routine,1,1,"205,Critical,Cold potentially hazardous food stored/displayed above 4 °C. [s. 14(2)],Not Repeat|210,Not Critical,Food not thawed in an acceptable manner [s. 14(2)],Not Repeat",Low
RORS-65WV39,20161208,Routine,0,0,,Low
RORS-65WV39,20160704,Follow-Up,0,0,,Low
RORS-65WV39,20160630,Routine,1,2,"206,Critical,Hot potentially hazardous food stored/displayed below 60 °C. [s. 14(2)],Not Repeat|308,Not Critical,Equipment/utensils/food contact surfaces are not in good working order [s. 16(b)],Not Repeat|315,Not Critical,Refrigeration units and hot holding equipment lack accurate thermometers [s. 19(2)],Not Repeat",Low
GEDS-6VYU4Q,20191021,Routine,1,0,"302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat",Low
GEDS-6VYU4Q,20190523,Routine,1,0,"302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat",Low
GEDS-6VYU4Q,20181130,Routine,1,0,"302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat",Low
GEDS-6VYU4Q,20180529,Routine,1,0,"401,Critical,Adequate handwashing stations not available for employees [s. 21(4)],Not Repeat",Low
GEDS-6VYU4Q,20171002,Routine,0,0,,Low
GEDS-6VYU4Q,20170505,Routine,0,0,,Low
GEDS-6VYU4Q,20161013,Routine,1,0,"302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat",Low
GEDS-6VYU4Q,20160725,Routine,0,0,,Low
LCAL-6TFNHK,20191015,Routine,0,0,,Low
LCAL-6TFNHK,20190405,Follow-Up,0,1,"502,Not Critical,In operator’s absence, no staff on duty has FOODSAFE Level 1 or equivalent [s. 10(2)],Not Repeat",Low
LCAL-6TFNHK,20190403,Routine,1,2,"205,Critical,Cold potentially hazardous food stored/displayed above 4 °C. [s. 14(2)],Not Repeat|308,Not Critical,Equipment/utensils/food contact surfaces are not in good working order [s. 16(b)],Not Repeat|311,Not Critical,Premises not maintained as per approved plans [s. 6(1)(b)],Not Repeat",Low
LCAL-6TFNHK,20181029,Routine,1,0,"401,Critical,Adequate handwashing stations not available for employees [s. 21(4)],Not Repeat",Low
LCAL-6TFNHK,20180425,Routine,0,0,,Low
LCAL-6TFNHK,20170905,Routine,1,1,"401,Critical,Adequate handwashing stations not available for employees [s. 21(4)],Not Repeat|502,Not Critical,In operator’s absence, no staff on duty has FOODSAFE Level 1 or equivalent [s. 10(2)],Not Repeat",Low
LCAL-6TFNHK,20170420,Routine,0,0,,Low
LCAL-6TFNHK,20161104,Routine,0,0,,Low
LCAL-6TFNHK,20160509,Routine,0,0,,Low
JDSO-AE8L4A,20190917,Routine,0,0,,Low
JDSO-AE8L4A,20190214,Routine,0,0,,Low
JDSO-AE8L4A,20180912,Routine,0,0,,Low
JDSO-AE8L4A,20180326,Routine,0,0,,Low
JDSO-AE8L4A,20171212,Routine,0,0,,Low
JDSO-AE8L4A,20170605,Routine,0,0,,Low
JDSO-AE8L4A,20170327,Routine,0,0,,Low
JDSO-AE8L4A,20170113,Routine,0,0,,Low
GEDS-7LM26E,20191024,Follow-Up,0,0,,Low
GEDS-7LM26E,20191022,Routine,0,1,"308,Not Critical,Equipment/utensils/food contact surfaces are not in good working order [s. 16(b)],Not Repeat",Low
GEDS-7LM26E,20190418,Routine,0,0,,Low
GEDS-7LM26E,20181130,Follow-Up,0,1,"502,Not Critical,In operator’s absence, no staff on duty has FOODSAFE Level 1 or equivalent [s. 10(2)],Not Repeat",Low
GEDS-7LM26E,20181122,Routine,1,1,"205,Critical,Cold potentially hazardous food stored/displayed above 4 °C. [s. 14(2)],Not Repeat|308,Not Critical,Equipment/utensils/food contact surfaces are not in good working order [s. 16(b)],Not Repeat",Low
GEDS-7LM26E,20180518,Routine,1,0,"302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat",Low
GEDS-7LM26E,20171221,Routine,1,0,"301,Critical,Equipment/utensils/food contact surfaces not maintained in sanitary condition [s. 17(1)],Not Repeat",Low
GEDS-7LM26E,20170714,Routine,0,0,,Low
GEDS-7LM26E,20161116,Follow-Up,0,1,"502,Not Critical,In operator’s absence, no staff on duty has FOODSAFE Level 1 or equivalent [s. 10(2)],Not Repeat",Low
GEDS-7LM26E,20161110,Routine,1,2,"302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat|308,Not Critical,Equipment/utensils/food contact surfaces are not in good working order [s. 16(b)],Not Repeat|502,Not Critical,In operator’s absence, no staff on duty has FOODSAFE Level 1 or equivalent [s. 10(2)],Not Repeat",Low
GEDS-7LM26E,20160531,Routine,0,2,"209,Not Critical,Food not protected from contamination [s. 12(a)],Not Repeat|502,Not Critical,In operator’s absence, no staff on duty has FOODSAFE Level 1 or equivalent [s. 10(2)],Not Repeat",Low
GEDS-7W4PCC,20190409,Routine,1,0,"302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat",Low
GEDS-7W4PCC,20180406,Routine,1,1,"209,Not Critical,Food not protected from contamination [s. 12(a)],Not Repeat|302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat",Low
GEDS-7W4PCC,20170410,Routine,0,0,,Low
GEDS-7W4PCC,20161216,Routine,0,0,,Low
GEDS-7W4PCC,20160407,Routine,0,0,,Low
SDFO-87ZM4C,20191216,Routine,0,0,,Low
SDFO-87ZM4C,20190624,Follow-Up,0,0,,Low
SDFO-87ZM4C,20190618,Routine,2,1,"205,Critical,Cold potentially hazardous food stored/displayed above 4 °C. [s. 14(2)],Not Repeat|302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat|308,Not Critical,Equipment/utensils/food contact surfaces are not in good working order [s. 16(b)],Not Repeat",Moderate
SDFO-87ZM4C,20190107,Routine,0,0,,Low
SDFO-87ZM4C,20180619,Routine,1,0,"302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat",Low
SDFO-87ZM4C,20180130,Routine,0,0,,Low
SDFO-87ZM4C,20170410,Routine,2,1,"205,Critical,Cold potentially hazardous food stored/displayed above 4 °C. [s. 14(2)],Not Repeat|206,Critical,Hot potentially hazardous food stored/displayed below 60 °C. [s. 14(2)],Not Repeat|502,Not Critical,In operator’s absence, no staff on duty has FOODSAFE Level 1 or equivalent [s. 10(2)],Not Repeat",Low
SDFO-87ZM4C,20161114,Routine,0,1,"209,Not Critical,Food not protected from contamination [s. 12(a)],Not Repeat",Low
SDFO-87ZM4C,20160503,Routine,1,2,"209,Not Critical,Food not protected from contamination [s. 12(a)],Not Repeat|302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat|502,Not Critical,In operator’s absence, no staff on duty has FOODSAFE Level 1 or equivalent [s. 10(2)],Not Repeat",Low
SDFO-8HKPEW,20191011,Follow-Up,0,0,,Low
SDFO-8HKPEW,20191004,Routine,1,1,"302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat|502,Not Critical,In operator’s absence, no staff on duty has FOODSAFE Level 1 or equivalent [s. 10(2)],Not Repeat",Low
SDFO-8HKPEW,20190402,Routine,1,1,"302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat|502,Not Critical,In operator’s absence, no staff on duty has FOODSAFE Level 1 or equivalent [s. 10(2)],Not Repeat",Low
SDFO-8HKPEW,20181003,Routine,1,1,"401,Critical,Adequate handwashing stations not available for employees [s. 21(4)],Not Repeat|501,Not Critical,Operator does not have FOODSAFE Level 1 or Equivalent [s. 10(1)],Not Repeat",Low
SDFO-8HKPEW,20180405,Routine,1,1,"302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat|309,Not Critical,Chemicals, cleansers, & similar agents stored or labeled improperly [s. 27],Not Repeat",Low
SDFO-8HKPEW,20171003,Routine,0,0,,Low
SDFO-8HKPEW,20170405,Routine,0,0,,Low
SDFO-8HKPEW,20161018,Follow-Up,0,0,,Low
SDFO-8HKPEW,20161006,Routine,1,2,"302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat|308,Not Critical,Equipment/utensils/food contact surfaces are not in good working order [s. 16(b)],Not Repeat|309,Not Critical,Chemicals, cleansers, & similar agents stored or labeled improperly [s. 27],Not Repeat",Moderate
SDFO-8HKPEW,20160408,Routine,1,0,"302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat",Low
JDSO-ADTMFH,20190812,Routine,0,0,,Low
JDSO-ADTMFH,20190109,Routine,0,0,,Low
JDSO-ADTMFH,20180725,Routine,0,0,,Low
JDSO-ADTMFH,20180130,Routine,0,0,,Low
JDSO-ADTMFH,20171024,Follow-Up,0,0,,Low
JDSO-ADTMFH,20170814,Routine,1,0,"205,Critical,Cold potentially hazardous food stored/displayed above 4 °C. [s. 14(2)],Not Repeat",Low
JDSO-ADTMFH,20170313,Routine,0,0,,Low
JDSO-ADTMFH,20161124,Routine,0,0,,Low
NDAA-8Y2SCD,20200210,Routine,0,0,,Low
NDAA-8Y2SCD,20190910,Routine,0,0,,Low
NDAA-8Y2SCD,20181005,Routine,1,1,"315,Not Critical,Refrigeration units and hot holding equipment lack accurate thermometers [s. 19(2)],Not Repeat|401,Critical,Adequate handwashing stations not available for employees [s. 21(4)],Not Repeat",Low
NDAA-8Y2SCD,20180413,Routine,0,1,"315,Not Critical,Refrigeration units and hot holding equipment lack accurate thermometers [s. 19(2)],Not Repeat",Low
NDAA-8Y2SCD,20171020,Routine,0,0,,Low
NDAA-8Y2SCD,20170504,Routine,1,3,"205,Critical,Cold potentially hazardous food stored/displayed above 4 °C. [s. 14(2)],Not Repeat|305,Not Critical,Conditions observed that may allow entrance/harbouring/breeding of pests [s. 26(b),(c)],Not Repeat|308,Not Critical,Equipment/utensils/food contact surfaces are not in good working order [s. 16(b)],Not Repeat|315,Not Critical,Refrigeration units and hot holding equipment lack accurate thermometers [s. 19(2)],Not Repeat",Low
NDAA-8Y2SCD,20170428,Routine,2,4,"205,Critical,Cold potentially hazardous food stored/displayed above 4 °C. [s. 14(2)],Not Repeat|209,Not Critical,Food not protected from contamination [s. 12(a)],Not Repeat|301,Critical,Equipment/utensils/food contact surfaces not maintained in sanitary condition [s. 17(1)],Not Repeat|306,Not Critical,Food premises not maintained in a sanitary condition [s. 17(1)],Not Repeat|308,Not Critical,Equipment/utensils/food contact surfaces are not in good working order [s. 16(b)],Not Repeat|315,Not Critical,Refrigeration units and hot holding equipment lack accurate thermometers [s. 19(2)],Not Repeat",Moderate
NDAA-8Y2SCD,20161201,Routine,0,0,,Low
NDAA-8Y2SCD,20160706,Routine,0,0,,Low
NDAA-8PYQHK,20190503,Follow-Up,0,0,,Low
NDAA-8PYQHK,20190501,Routine,1,2,"308,Not Critical,Equipment/utensils/food contact surfaces are not in good working order [s. 16(b)],Not Repeat|309,Not Critical,Chemicals, cleansers, & similar agents stored or labeled improperly [s. 27],Not Repeat|401,Critical,Adequate handwashing stations not available for employees [s. 21(4)],Not Repeat",Low
NDAA-8PYQHK,20180424,Routine,0,1,"308,Not Critical,Equipment/utensils/food contact surfaces are not in good working order [s. 16(b)],Not Repeat",Low
NDAA-8PYQHK,20170501,Routine,0,0,,Low
NDAA-8PYQHK,20160623,Routine,1,1,"206,Critical,Hot potentially hazardous food stored/displayed below 60 °C. [s. 14(2)],Not Repeat|209,Not Critical,Food not protected from contamination [s. 12(a)],Not Repeat",Low
NDAA-9MCRET,20191128,Routine,0,0,,Low
NDAA-9MCRET,20190530,Routine,0,1,"502,Not Critical,In operator’s absence, no staff on duty has FOODSAFE Level 1 or equivalent [s. 10(2)],Not Repeat",Low
NDAA-9MCRET,20181029,Routine,0,0,,Low
NDAA-9MCRET,20180503,Follow-Up,0,0,,Low
NDAA-9MCRET,20180426,Routine,1,0,"205,Critical,Cold potentially hazardous food stored/displayed above 4 °C. [s. 14(2)],Not Repeat",Low
NDAA-9MCRET,20171031,Routine,0,0,,Low
NDAA-9MCRET,20170508,Routine,0,0,,Low
NDAA-9MCRET,20161213,Routine,0,0,,Low
NDAA-9MCRET,20160715,Routine,0,0,,Low
NDAA-93RQHM,20200102,Follow-Up,0,0,,Low
NDAA-93RQHM,20191003,Routine,0,1,"304,Not Critical,Premises not free of pests [s. 26(a)],Not Repeat",Low
NDAA-93RQHM,20190408,Routine,0,0,,Low
NDAA-93RQHM,20181002,Routine,0,0,,Low
NDAA-93RQHM,20180411,Routine,0,0,,Low
NDAA-93RQHM,20170905,Routine,1,0,"302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat",Low
NDAA-93RQHM,20170418,Routine,0,0,,Low
NDAA-93RQHM,20161208,Follow-Up,0,0,,Low
NDAA-93RQHM,20161004,Routine,2,0,"301,Critical,Equipment/utensils/food contact surfaces not maintained in sanitary condition [s. 17(1)],Not Repeat|401,Critical,Adequate handwashing stations not available for employees [s. 21(4)],Not Repeat",Moderate
NDAA-93RQHM,20160503,Routine,0,0,,Low
ACAK-985U78,20191118,Routine,0,0,,Low
ACAK-985U78,20190528,Routine,1,0,"302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat",Low
ACAK-985U78,20181204,Routine,0,0,,Low
ACAK-985U78,20180712,Routine,0,0,,Low
ACAK-985U78,20180130,Routine,0,0,,Low
ACAK-985U78,20170821,Routine,1,0,"206,Critical,Hot potentially hazardous food stored/displayed below 60 °C. [s. 14(2)],Not Repeat",Low
ACAK-985U78,20170314,Routine,0,1,"309,Not Critical,Chemicals, cleansers, & similar agents stored or labeled improperly [s. 27],Not Repeat",Low
ACAK-985U78,20160906,Follow-Up,0,0,,Low
ACAK-985U78,20160902,Routine,1,1,"205,Critical,Cold potentially hazardous food stored/displayed above 4 °C. [s. 14(2)],Not Repeat|308,Not Critical,Equipment/utensils/food contact surfaces are not in good working order [s. 16(b)],Not Repeat",Moderate
SPLH-9KKTA9,20191021,Follow-Up,1,0,"302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat",Low
SPLH-9KKTA9,20191018,Routine,2,1,"205,Critical,Cold potentially hazardous food stored/displayed above 4 °C. [s. 14(2)],Not Repeat|302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat|308,Not Critical,Equipment/utensils/food contact surfaces are not in good working order [s. 16(b)],Not Repeat",Low
SPLH-9KKTA9,20190408,Routine,1,0,"302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat",Low
SPLH-9KKTA9,20181022,Follow-Up,0,0,,Low
SPLH-9KKTA9,20181018,Routine,1,1,"302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat|308,Not Critical,Equipment/utensils/food contact surfaces are not in good working order [s. 16(b)],Not Repeat",Moderate
SPLH-9KKTA9,20180423,Follow-Up,0,0,,Low
SPLH-9KKTA9,20180413,Routine,1,1,"302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat|502,Not Critical,In operator’s absence, no staff on duty has FOODSAFE Level 1 or equivalent [s. 10(2)],Not Repeat",Low
SPLH-9KKTA9,20171019,Routine,1,1,"301,Critical,Equipment/utensils/food contact surfaces not maintained in sanitary condition [s. 17(1)],Not Repeat|502,Not Critical,In operator’s absence, no staff on duty has FOODSAFE Level 1 or equivalent [s. 10(2)],Not Repeat",Low
SPLH-9KKTA9,20170428,Routine,0,1,"104,Not Critical,Permit not posted in a conspicuous location [s. 8(7)],Not Repeat",Low
SPLH-9KKTA9,20161229,Routine,1,1,"302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat|308,Not Critical,Equipment/utensils/food contact surfaces are not in good working order [s. 16(b)],Not Repeat",Low
SPLH-9KKTA9,20160713,Follow-Up,0,0,,Low
SPLH-9KKTA9,20160708,Routine,1,2,"302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat|308,Not Critical,Equipment/utensils/food contact surfaces are not in good working order [s. 16(b)],Not Repeat|502,Not Critical,In operator’s absence, no staff on duty has FOODSAFE Level 1 or equivalent [s. 10(2)],Not Repeat",Low
SPLH-9LFRR7,20190813,Routine,0,1,"211,Not Critical,Frozen potentially hazardous food stored/displayed above -18 °C. [s. 14(3)],Not Repeat",Low
SPLH-9LFRR7,20181031,Routine,0,1,"209,Not Critical,Food not protected from contamination [s. 12(a)],Not Repeat",Low
SPLH-9LFRR7,20180319,Routine,1,1,"302,Critical,Equipment/utensils/food contact surfaces not properly washed and sanitized [s. 17(2)],Not Repeat|502,Not Critical,In operator’s absence, no staff on duty has FOODSAFE Level 1 or equivalent [s. 10(2)],Not Repeat",Low
SPLH-9LFRR7,20170123,Routine,0,0,,Low
SWOD-9UKPY4,20190912,Follow-Up,1,0,"205,Critical,Cold potentially hazardous food stored/displayed above 4 °C. [s. 14(2)],Not Repeat",Low
SWOD-9UKPY4,20190909,Routine,1,0,"205,Critical,Cold potentially hazardous food stored/displayed above 4 °C. [s. 14(2)],Not Repeat",Moderate
SWOD-9UKPY4,20190418,Follow-Up,0,0,,Low
SWOD-9UKPY4,20190415,Routine,1,0,"205,Critical,Cold potentially hazardous food stored/displayed above 4 °C. [s. 14(2)],Not Repeat",Low
SWOD-9UKPY4,20181015,Routine,0,1,"304,Not Critical,Premises not free of pests [s. 26(a)],Not Repeat",Low
SWOD-9UKPY4,20180406,Routine,2,1,"206,Critical,Hot potentially hazardous food stored/displayed below 60 °C. [s. 14(2)],Not Repeat|401,Critical,Adequate handwashing stations not available for employees [s. 21(4)],Not Repeat|502,Not Critical,In operator’s absence, no staff on duty has FOODSAFE Level 1 or equivalent [s. 10(2)],Not Repeat",Low
SWOD-9UKPY4,20170906,Routine,0,0,,Low
SWOD-9UKPY4,20170412,Routine,0,0,,Low
SWOD-9UKPY4,20161213,Routine,0,0,,Low
SWOD-9UKPY4,20160722,Routine,0,0,,Low
HCAR-B6K24K,20191115,Routine,0,1,"210,Not Critical,Food not thawed in an acceptable manner [s. 14(2)],Not Repeat",Low
HCAR-B6K24K,20190516,Routine,1,0,"301,Critical,Equipment/utensils/food contact surfaces not maintained in sanitary condition [s. 17(1)],Not Repeat",Low
